accommodates,bathrooms,bedrooms,latitude,longitude,room_type,review_scores_rating,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_listings_count,host_response_rate,property_type,neighbourhood,cleanliness_rating,communication_rating,value_rating,cancellation_policy,instant_bookable,host_is_superhost,bathrooms_text,review_scores_accuracy,review_scores_cleanliness,price
5,2.81,2,40.70209,-74.00608,Private room,88,1,21,212,39,10,96.1,Condo,Brooklyn,9.8,7.1,7.8,flexible,1,1,2.8 bath,7.9,9.9,300.0
2,1.36,2,40.70511,-74.00367,Entire home/apt,97,3,16,265,19,7,78.8,House,Manhattan,8.9,8.7,8.5,flexible,1,0,1.4 bath,8.9,7.1,286.46
2,2.64,3,40.70069,-74.00366,Private room,67,10,20,331,5,10,90.2,House,Brooklyn,9.9,7.6,8.4,flexible,0,1,2.6 baths,7.8,8.3,294.19
3,2.0,3,40.69887,-74.01727,Shared room,94,9,17,292,28,9,93.2,Condo,Queens,9.6,8.8,7.5,flexible,1,1,2.0 baths,8.8,8.7,297.41
2,1.16,1,40.69359,-73.98726,Entire home/apt,67,6,23,268,32,8,93.5,Condo,Staten Island,7.8,9.9,7.1,strict,0,0,1.2 shared bath,9.2,7.4,195.46
5,2.47,3,40.69487,-73.99919,Entire home/apt,81,8,17,270,13,4,87.0,House,Staten Island,8.9,9.0,8.7,flexible,1,0,2.5 shared bath,7.1,9.5,300.0
4,2.78,2,40.71189,-73.98141,Entire home/apt,82,3,26,306,47,4,96.3,Condo,Bronx,7.2,7.2,9.9,moderate,1,0,2.8 baths,7.7,9.7,300.0
5,1.33,1,40.68983,-74.02398,Private room,90,7,27,357,11,5,86.0,Apartment,Manhattan,9.7,7.9,8.3,strict,0,1,1.3 baths,9.7,8.5,300.0
2,2.45,1,40.70054,-73.98553,Entire home/apt,99,4,18,345,10,8,72.1,House,Staten Island,9.6,9.7,9.3,flexible,0,1,2.5 bath,8.4,9.8,288.94
4,1.89,1,40.7071,-74.00842,Private room,57,6,26,360,25,3,83.2,Apartment,Brooklyn,8.0,9.0,9.5,moderate,1,0,1.9 bath,7.9,9.4,298.5
5,2.51,1,40.68946,-74.00682,Entire home/apt,61,8,29,221,39,7,98.1,Apartment,Manhattan,7.4,8.7,7.9,flexible,0,1,2.5 bath,7.1,8.9,300.0
1,2.43,3,40.70467,-73.98462,Private room,71,1,30,274,23,5,73.6,Apartment,Queens,9.7,8.2,9.0,moderate,0,1,2.4 bath,7.4,9.5,224.14
1,1.05,1,40.71048,-73.98316,Entire home/apt,83,7,27,291,6,7,99.6,House,Queens,7.3,9.6,8.4,flexible,1,0,1.1 shared bath,9.0,9.0,214.09
4,1.36,3,40.70353,-73.97726,Shared room,88,6,12,246,22,1,98.9,Apartment,Manhattan,7.2,8.9,7.9,flexible,1,1,1.4 bath,8.5,8.0,300.0
4,1.94,1,40.71126,-74.00059,Entire home/apt,66,1,17,325,15,10,86.3,Apartment,Manhattan,9.2,9.5,8.4,moderate,0,0,1.9 bath,7.4,9.7,300.0
4,2.87,3,40.69959,-74.00392,Private room,67,6,13,362,8,5,82.7,Apartment,Staten Island,9.6,7.4,8.9,flexible,0,1,2.9 baths,7.3,9.3,300.0
1,1.68,3,40.69153,-73.97949,Private room,66,1,16,362,16,8,98.1,Apartment,Queens,8.9,9.3,7.2,flexible,0,1,1.7 bath,8.3,7.6,188.48
5,2.26,2,40.69847,-73.98984,Private room,76,3,17,245,36,7,98.4,House,Manhattan,8.6,8.3,8.0,moderate,1,1,2.3 bath,9.9,7.1,300.0
4,1.02,3,40.68635,-73.99627,Entire home/apt,63,8,24,209,37,10,70.3,Apartment,Brooklyn,8.4,7.2,8.8,moderate,0,1,1.0 baths,9.2,7.3,300.0
1,2.42,1,40.72376,-74.03075,Entire home/apt,55,6,12,256,0,10,86.5,House,Queens,8.8,8.1,7.3,moderate,0,1,2.4 baths,9.1,7.5,230.17
4,2.21,1,40.69992,-74.00487,Entire home/apt,73,4,26,236,22,10,89.4,Apartment,Brooklyn,8.0,9.9,8.0,moderate,1,0,2.2 bath,9.2,9.0,300.0
4,2.43,3,40.68118,-74.00657,Entire home/apt,60,7,12,296,25,7,71.2,Apartment,Manhattan,9.2,9.4,7.1,flexible,1,0,2.4 shared bath,7.4,8.8,300.0
4,2.81,3,40.69348,-74.00398,Private room,52,7,20,238,30,10,86.5,Apartment,Manhattan,9.2,8.8,10.0,flexible,1,0,2.8 shared bath,7.4,9.9,300.0
1,1.29,3,40.69799,-74.01204,Shared room,77,6,20,223,33,6,70.2,Condo,Bronx,8.0,7.3,7.6,strict,0,1,1.3 bath,9.4,9.0,167.46
5,1.52,3,40.68722,-74.00593,Entire home/apt,62,8,21,291,31,9,96.8,Apartment,Queens,9.5,8.1,9.4,moderate,0,1,1.5 baths,8.8,9.6,300.0
1,2.99,2,40.6871,-73.97785,Entire home/apt,84,4,19,338,26,10,76.1,House,Manhattan,7.1,9.6,8.0,flexible,1,0,3.0 bath,9.3,9.3,294.54
1,1.31,2,40.69656,-73.98595,Entire home/apt,52,1,18,281,33,9,70.4,House,Bronx,8.2,9.3,9.1,flexible,0,0,1.3 baths,8.0,8.2,201.34
4,2.44,2,40.70541,-73.99315,Entire home/apt,93,10,14,341,37,8,77.7,House,Brooklyn,9.7,8.9,8.3,moderate,0,0,2.4 bath,8.2,7.1,300.0
3,2.45,2,40.7095,-73.9949,Private room,57,5,13,232,12,2,73.1,House,Brooklyn,8.9,9.3,7.1,moderate,1,1,2.5 baths,8.7,9.3,293.9
3,2.37,2,40.71116,-74.01529,Entire home/apt,67,6,10,206,33,10,81.7,House,Manhattan,7.9,8.4,7.6,moderate,1,0,2.4 shared bath,8.7,9.5,300.0
3,1.45,3,40.69411,-73.99207,Private room,90,8,17,249,13,6,88.4,Apartment,Staten Island,10.0,9.3,9.0,moderate,0,1,1.4 shared bath,7.9,7.5,266.5
1,1.43,2,40.67325,-73.99161,Entire home/apt,87,1,25,353,20,5,72.3,Apartment,Manhattan,8.4,8.2,7.2,moderate,0,0,1.4 shared bath,9.3,8.8,250.43
4,2.33,2,40.71778,-73.99988,Private room,55,1,10,275,31,2,78.0,Apartment,Queens,7.9,8.2,9.6,strict,1,1,2.3 bath,9.1,8.1,300.0
3,1.37,3,40.69782,-74.01911,Private room,53,3,15,201,27,9,76.2,House,Manhattan,7.7,8.5,8.1,flexible,0,1,1.4 bath,7.3,7.2,266.1
2,2.32,3,40.69563,-73.97843,Private room,81,3,17,255,48,6,95.2,Condo,Queens,7.5,9.7,8.7,strict,1,0,2.3 bath,8.5,8.9,271.55
2,1.99,1,40.7124,-74.00214,Entire home/apt,67,10,29,282,15,9,98.6,Apartment,Queens,9.7,8.5,9.7,moderate,0,1,2.0 shared bath,7.4,7.3,245.7
2,1.77,1,40.69688,-73.99379,Private room,62,7,14,292,6,8,95.5,Apartment,Manhattan,7.7,7.3,8.3,flexible,1,1,1.8 shared bath,8.1,8.5,217.01
5,1.6,1,40.70491,-73.98782,Entire home/apt,58,4,30,208,30,4,71.6,House,Manhattan,9.1,7.7,9.5,moderate,1,1,1.6 shared bath,8.0,8.3,300.0
4,2.9,2,40.70246,-74.02248,Entire home/apt,50,10,24,341,3,3,86.1,Apartment,Queens,9.6,9.1,9.0,moderate,0,0,2.9 bath,8.8,7.1,300.0
1,2.02,3,40.68763,-73.97716,Private room,63,2,14,354,36,9,96.6,Condo,Bronx,8.8,9.4,8.4,flexible,1,1,2.0 shared bath,7.6,7.6,208.01
1,2.12,1,40.68913,-74.01915,Entire home/apt,78,8,11,270,1,8,74.0,House,Brooklyn,9.4,8.1,8.0,moderate,0,1,2.1 baths,7.5,8.4,225.96
4,2.9,1,40.69778,-74.0022,Private room,56,4,22,284,29,9,90.4,Apartment,Brooklyn,9.0,8.9,8.0,strict,0,0,2.9 shared bath,8.3,9.5,300.0
5,2.31,2,40.69983,-73.97812,Entire home/apt,87,5,30,300,28,9,95.1,Apartment,Manhattan,8.7,9.5,8.4,flexible,1,0,2.3 baths,7.6,8.4,300.0
4,2.92,1,40.69378,-74.01832,Entire home/apt,63,1,24,220,40,1,88.6,House,Staten Island,9.7,7.5,9.1,strict,1,0,2.9 bath,8.2,9.3,300.0
5,1.21,3,40.69369,-74.00494,Private room,81,7,11,216,42,2,92.1,Condo,Brooklyn,9.1,9.4,8.4,flexible,1,0,1.2 baths,7.4,7.7,300.0
3,2.69,3,40.69928,-73.98776,Entire home/apt,100,5,21,254,8,10,88.6,Condo,Manhattan,8.6,7.9,9.3,moderate,0,0,2.7 baths,7.6,7.3,300.0
3,1.67,1,40.69296,-73.98115,Entire home/apt,74,5,21,359,14,1,90.9,Apartment,Manhattan,9.6,9.9,7.2,flexible,1,1,1.7 shared bath,7.8,7.3,284.5
5,2.62,3,40.70892,-74.01983,Entire home/apt,94,6,26,325,49,1,83.6,Apartment,Brooklyn,7.0,8.8,9.5,flexible,0,1,2.6 baths,8.9,7.7,300.0
4,2.71,1,40.70302,-74.01632,Private room,98,8,20,351,49,9,77.5,House,Brooklyn,9.8,8.1,7.8,moderate,1,0,2.7 shared bath,8.8,9.9,300.0
3,1.54,1,40.69473,-74.00327,Entire home/apt,92,2,28,273,42,1,99.1,House,Brooklyn,9.7,8.6,9.9,flexible,1,0,1.5 bath,8.5,9.8,300.0
4,1.82,3,40.70589,-73.99079,Entire home/apt,63,8,29,247,2,6,97.6,Apartment,Queens,9.6,9.6,9.2,flexible,1,0,1.8 shared bath,8.0,7.1,300.0
3,2.45,3,40.7133,-74.00224,Entire home/apt,91,9,23,232,2,4,71.3,Condo,Brooklyn,7.5,7.4,8.3,flexible,1,0,2.5 shared bath,9.2,9.9,300.0
4,1.2,2,40.70178,-73.99988,Entire home/apt,75,3,21,209,23,9,89.5,Condo,Brooklyn,7.5,8.7,9.8,moderate,0,1,1.2 bath,8.3,7.0,300.0
4,2.51,2,40.68555,-74.00259,Private room,72,4,30,360,10,7,71.3,Apartment,Bronx,8.6,7.3,7.2,flexible,0,0,2.5 shared bath,9.5,8.8,300.0
2,1.22,1,40.71573,-73.99793,Entire home/apt,98,7,21,325,32,8,98.5,House,Staten Island,7.9,7.2,8.0,flexible,0,1,1.2 bath,9.2,8.3,214.24
5,2.83,3,40.71669,-73.99484,Entire home/apt,92,4,15,287,19,7,96.6,Apartment,Queens,8.4,7.7,9.1,flexible,1,0,2.8 bath,9.5,7.6,300.0
1,1.55,1,40.7124,-73.9916,Shared room,70,2,25,217,17,10,70.4,Apartment,Manhattan,7.3,8.4,9.8,moderate,0,0,1.6 bath,7.7,8.6,177.79
5,2.15,2,40.7063,-73.97602,Private room,97,2,11,314,14,6,98.0,Condo,Queens,8.1,9.9,9.9,moderate,1,0,2.1 baths,8.7,7.7,300.0
4,1.23,1,40.70507,-73.99457,Private room,74,9,15,315,45,6,86.8,Apartment,Staten Island,7.7,7.8,9.5,flexible,1,0,1.2 bath,9.7,9.4,248.68
4,1.54,3,40.70143,-73.99006,Private room,79,10,19,214,3,9,75.6,Apartment,Queens,9.0,9.4,7.4,flexible,1,0,1.5 shared bath,8.6,7.0,300.0
5,1.81,3,40.70097,-73.98844,Private room,70,7,25,227,45,6,99.6,Apartment,Manhattan,9.7,9.8,8.0,flexible,0,1,1.8 shared bath,7.0,7.1,300.0
4,1.97,2,40.68838,-73.98794,Private room,62,6,12,263,8,7,72.0,Apartment,Queens,7.7,8.6,9.3,moderate,1,1,2.0 shared bath,7.4,8.8,300.0
3,1.0,1,40.68859,-73.9949,Entire home/apt,62,6,21,205,11,1,72.8,Apartment,Manhattan,8.7,8.8,8.1,flexible,1,1,1.0 shared bath,9.5,8.2,268.86
4,2.78,1,40.6912,-73.97531,Entire home/apt,70,3,23,245,33,2,91.0,House,Staten Island,8.0,9.5,7.8,flexible,0,1,2.8 baths,7.4,9.3,300.0
5,1.02,3,40.67991,-74.02873,Entire home/apt,68,10,23,331,32,9,88.8,Apartment,Brooklyn,7.1,8.5,7.8,strict,0,0,1.0 bath,9.6,8.3,300.0
5,2.55,2,40.68753,-74.00131,Entire home/apt,85,6,22,286,32,4,87.6,Condo,Manhattan,7.3,9.8,7.6,flexible,1,1,2.5 bath,8.4,9.6,300.0
5,1.94,3,40.69994,-73.9952,Entire home/apt,87,9,10,235,33,8,87.5,House,Brooklyn,8.0,7.3,7.6,moderate,1,0,1.9 baths,8.9,7.6,300.0
2,2.05,3,40.67766,-74.00923,Entire home/apt,91,10,28,325,44,4,96.8,House,Manhattan,7.8,9.8,7.3,flexible,1,1,2.0 baths,7.5,9.2,300.0
2,1.42,2,40.69048,-73.97859,Private room,70,9,22,200,6,7,82.1,House,Bronx,8.1,9.7,9.0,strict,0,1,1.4 baths,9.8,9.1,210.03
2,2.21,3,40.69768,-74.03091,Entire home/apt,96,4,22,238,5,7,84.9,House,Queens,8.9,9.8,9.5,flexible,1,0,2.2 shared bath,8.7,8.4,300.0
2,2.07,1,40.69234,-74.00561,Entire home/apt,89,5,23,278,29,7,96.0,Apartment,Manhattan,9.9,7.7,7.0,flexible,1,0,2.1 baths,7.9,7.3,275.39
2,1.33,1,40.69665,-74.02594,Entire home/apt,54,1,25,237,22,8,73.2,House,Queens,8.2,8.5,9.3,moderate,0,0,1.3 baths,8.2,8.9,226.74
2,1.48,1,40.70286,-74.00619,Entire home/apt,99,5,22,309,5,4,72.4,Apartment,Manhattan,7.8,7.4,9.0,moderate,0,1,1.5 shared bath,8.8,7.8,260.08
2,1.13,3,40.70961,-74.01207,Private room,97,4,25,362,5,4,98.3,House,Manhattan,9.7,8.1,7.1,flexible,1,1,1.1 shared bath,10.0,8.0,259.94
5,1.13,2,40.69263,-73.99546,Private room,77,7,29,221,14,8,81.1,Apartment,Manhattan,7.5,9.0,7.4,flexible,1,1,1.1 shared bath,9.5,9.0,300.0
1,1.03,2,40.69695,-73.96564,Private room,52,8,20,327,12,2,98.7,Apartment,Brooklyn,7.3,8.1,7.3,flexible,0,0,1.0 shared bath,7.2,8.4,163.59
2,1.44,2,40.67788,-73.97988,Entire home/apt,86,1,21,314,12,5,83.1,Condo,Manhattan,9.2,7.1,8.5,strict,1,1,1.4 shared bath,7.4,7.0,280.38
5,2.36,2,40.70593,-74.02075,Entire home/apt,99,7,13,339,11,6,86.8,Apartment,Queens,7.1,8.4,7.2,moderate,0,0,2.4 bath,8.2,9.3,300.0
1,1.63,2,40.69138,-73.99292,Entire home/apt,63,8,29,288,11,8,74.1,Apartment,Manhattan,7.2,8.8,9.3,strict,1,0,1.6 baths,9.7,9.6,235.4
2,1.69,3,40.70343,-74.00767,Entire home/apt,79,2,18,281,37,7,90.8,House,Queens,9.9,8.3,9.9,flexible,1,1,1.7 bath,9.9,9.2,293.8
1,1.26,2,40.69685,-73.98674,Private room,69,10,10,364,13,9,94.6,Apartment,Queens,8.3,7.7,8.9,flexible,0,1,1.3 baths,8.6,9.0,171.53
1,2.15,1,40.72232,-73.98829,Private room,55,10,15,215,8,2,94.1,House,Manhattan,7.0,9.0,9.6,flexible,1,0,2.1 bath,7.8,9.3,209.41
3,1.68,3,40.71831,-73.97903,Entire home/apt,98,2,10,306,11,10,89.7,Apartment,Manhattan,8.2,9.0,8.7,moderate,1,1,1.7 bath,8.9,8.7,300.0
4,2.35,1,40.70629,-73.97578,Private room,79,5,30,200,38,3,95.9,Apartment,Manhattan,8.1,9.8,7.2,flexible,1,1,2.4 shared bath,8.1,7.7,300.0
3,2.48,2,40.70427,-73.98453,Private room,67,10,26,214,0,1,73.6,Apartment,Manhattan,8.7,9.7,7.9,strict,0,1,2.5 bath,9.7,9.4,300.0
1,2.17,2,40.70255,-74.00233,Entire home/apt,85,4,10,260,24,5,79.0,House,Brooklyn,7.1,8.0,7.8,flexible,0,1,2.2 baths,9.6,8.5,243.83
5,1.55,1,40.6954,-74.00263,Private room,74,6,22,329,43,9,73.0,Condo,Brooklyn,9.7,9.1,7.8,flexible,1,0,1.6 bath,9.5,9.1,300.0
2,2.02,1,40.69228,-74.01976,Private room,100,9,24,257,33,4,77.6,House,Brooklyn,8.9,7.2,8.1,flexible,0,0,2.0 baths,7.2,9.7,254.01
4,1.5,3,40.69059,-73.99419,Entire home/apt,87,4,11,209,39,7,84.2,Apartment,Manhattan,9.0,8.1,7.3,moderate,1,1,1.5 shared bath,9.5,9.0,300.0
2,2.81,2,40.69367,-73.99309,Shared room,97,5,29,272,22,3,76.1,Apartment,Queens,9.8,7.4,7.1,strict,0,0,2.8 bath,9.1,8.2,264.43
5,2.53,2,40.7042,-74.02641,Private room,91,9,26,349,13,10,99.5,House,Manhattan,8.1,8.9,8.0,moderate,0,0,2.5 baths,9.3,8.1,300.0
4,1.99,2,40.69761,-73.98301,Entire home/apt,90,3,26,316,43,7,81.1,Condo,Queens,8.9,9.3,8.2,flexible,1,1,2.0 shared bath,9.2,9.1,300.0
3,2.93,1,40.67955,-74.00422,Entire home/apt,79,7,15,272,44,1,82.6,Apartment,Manhattan,9.5,7.3,8.6,flexible,0,1,2.9 shared bath,7.2,8.1,300.0
1,2.09,2,40.72565,-74.01582,Private room,81,5,29,359,42,9,82.6,Apartment,Manhattan,8.2,8.5,9.8,flexible,1,1,2.1 bath,7.1,8.6,232.68
5,1.66,3,40.69837,-73.99694,Private room,72,9,10,256,36,7,74.5,House,Bronx,7.1,9.9,8.8,strict,1,1,1.7 baths,8.4,7.3,300.0
1,1.19,3,40.7215,-74.02139,Private room,69,3,21,241,45,1,73.7,Apartment,Queens,8.2,7.5,7.2,strict,1,0,1.2 baths,8.5,7.2,183.15
1,2.09,1,40.69598,-74.01026,Shared room,77,3,23,210,42,5,93.3,Apartment,Manhattan,7.7,8.2,9.7,moderate,1,0,2.1 bath,7.4,9.8,201.94
2,2.72,1,40.69754,-74.01311,Entire home/apt,62,3,14,339,47,6,78.8,Apartment,Manhattan,8.3,7.1,9.0,moderate,0,0,2.7 bath,8.1,7.8,284.74
5,2.73,3,40.70928,-74.01297,Entire home/apt,71,6,26,261,1,7,79.9,Apartment,Manhattan,7.6,9.7,8.5,strict,1,0,2.7 bath,9.3,9.6,300.0
1,2.21,1,40.69701,-74.01557,Entire home/apt,52,2,26,287,48,3,93.5,House,Brooklyn,9.2,9.2,7.1,flexible,1,1,2.2 shared bath,8.1,8.2,234.89
3,1.79,1,40.70402,-74.00345,Private room,57,10,17,356,14,8,85.4,Condo,Bronx,9.1,8.4,8.9,flexible,0,0,1.8 bath,7.1,8.5,240.79
4,2.3,2,40.69671,-73.98732,Entire home/apt,68,6,14,208,33,9,97.3,Condo,Staten Island,7.7,9.6,9.9,strict,1,0,2.3 baths,7.7,8.6,300.0
5,2.52,3,40.69522,-74.01559,Private room,93,5,17,269,27,10,88.2,Condo,Manhattan,9.1,7.8,7.1,moderate,1,0,2.5 bath,9.4,7.7,300.0
2,1.82,2,40.71536,-74.01018,Entire home/apt,68,1,27,332,16,5,86.2,Apartment,Queens,9.0,7.5,9.9,flexible,1,1,1.8 shared bath,7.9,7.2,255.68
5,1.95,3,40.68794,-74.01547,Private room,86,1,22,364,40,10,83.3,House,Bronx,9.3,8.3,9.7,flexible,1,0,1.9 baths,8.2,7.0,300.0
2,2.36,2,40.6949,-73.98709,Entire home/apt,50,1,30,303,46,7,90.1,House,Manhattan,9.3,7.7,8.6,flexible,1,1,2.4 bath,8.0,7.7,300.0
4,2.75,3,40.71826,-74.00575,Private room,80,5,22,312,11,9,93.4,Apartment,Brooklyn,8.5,7.2,7.4,strict,1,1,2.8 baths,8.2,7.2,300.0
3,2.58,3,40.69671,-73.9941,Entire home/apt,86,9,12,337,17,8,81.6,Apartment,Staten Island,8.8,7.5,8.1,moderate,0,1,2.6 shared bath,7.4,9.3,300.0
1,1.04,3,40.68529,-74.00637,Entire home/apt,96,10,15,271,4,4,99.8,Apartment,Brooklyn,8.2,7.1,8.2,strict,1,1,1.0 baths,8.4,8.8,223.13
5,1.25,1,40.70615,-73.97765,Private room,71,5,15,205,45,5,99.3,House,Queens,8.9,8.3,7.9,flexible,1,0,1.2 shared bath,9.2,9.1,300.0
2,2.71,2,40.69964,-74.00255,Entire home/apt,67,5,25,342,9,1,86.2,Apartment,Brooklyn,9.8,8.3,7.1,flexible,1,1,2.7 bath,7.9,8.7,300.0
4,2.67,1,40.7045,-73.98327,Entire home/apt,91,7,15,202,3,3,75.3,Apartment,Brooklyn,9.5,8.4,9.5,flexible,1,1,2.7 baths,9.0,9.3,300.0
1,1.78,1,40.70066,-73.98645,Entire home/apt,53,7,24,235,15,9,78.0,Apartment,Staten Island,7.1,9.9,8.2,moderate,1,0,1.8 bath,7.8,7.6,192.39
4,2.17,3,40.68895,-74.00513,Entire home/apt,58,8,30,242,50,4,76.7,Apartment,Manhattan,7.3,8.0,9.3,moderate,1,0,2.2 bath,7.7,7.5,300.0
3,2.81,3,40.70239,-74.01037,Entire home/apt,95,2,10,233,21,8,91.9,Apartment,Manhattan,8.6,8.4,8.5,moderate,0,0,2.8 baths,10.0,9.9,300.0
1,2.82,1,40.71267,-74.00672,Entire home/apt,90,3,29,265,44,10,97.0,Apartment,Brooklyn,7.2,8.0,7.4,moderate,1,0,2.8 baths,7.1,9.5,234.66
1,2.57,1,40.69499,-74.0049,Entire home/apt,71,4,23,338,26,1,83.2,House,Manhattan,7.9,9.8,7.4,strict,0,0,2.6 bath,9.3,7.2,252.48
1,1.42,1,40.69114,-73.97906,Entire home/apt,92,9,23,283,10,2,76.3,Condo,Brooklyn,8.6,8.4,7.7,flexible,0,0,1.4 baths,7.7,8.1,226.17
2,2.46,3,40.69827,-73.98506,Private room,100,3,29,292,26,5,99.8,Apartment,Manhattan,7.9,9.5,7.5,flexible,1,0,2.5 shared bath,7.4,7.4,300.0
1,1.2,3,40.69791,-73.99404,Private room,96,6,10,337,28,5,81.7,Apartment,Queens,8.5,7.2,8.1,moderate,0,0,1.2 bath,7.4,9.4,197.23
4,2.79,3,40.69679,-74.00796,Private room,63,6,23,222,41,10,79.9,House,Brooklyn,8.5,8.8,7.2,flexible,1,0,2.8 baths,7.7,9.2,300.0
2,1.3,2,40.71235,-74.01263,Entire home/apt,88,3,16,206,44,3,86.5,Apartment,Brooklyn,8.2,8.0,8.0,flexible,1,1,1.3 shared bath,8.1,9.8,252.21
1,2.32,1,40.70242,-74.02186,Entire home/apt,50,10,19,296,48,10,94.4,Apartment,Queens,9.1,8.6,8.8,moderate,1,0,2.3 bath,8.9,8.7,205.85
4,2.22,1,40.71657,-74.00523,Private room,63,8,16,361,4,8,90.7,Apartment,Bronx,8.0,8.8,9.0,moderate,1,0,2.2 baths,9.5,7.4,284.35
4,2.55,2,40.70227,-74.00862,Entire home/apt,73,5,14,313,33,7,87.5,Condo,Staten Island,7.5,8.5,9.1,flexible,1,1,2.5 shared bath,8.4,7.1,300.0
5,2.1,1,40.70361,-73.98105,Private room,72,8,14,346,11,3,89.0,Apartment,Staten Island,9.6,8.8,9.2,flexible,0,1,2.1 baths,7.8,9.4,300.0
4,1.12,1,40.7218,-73.9925,Private room,61,7,26,326,9,8,86.3,House,Staten Island,7.2,8.8,7.2,flexible,1,0,1.1 shared bath,7.4,9.8,250.19
3,2.41,1,40.70343,-74.00064,Entire home/apt,52,3,19,206,18,1,81.7,House,Queens,8.7,9.4,9.8,moderate,0,1,2.4 shared bath,9.0,9.1,300.0
1,1.77,2,40.69745,-73.98774,Entire home/apt,94,5,14,212,16,1,76.6,Condo,Manhattan,7.9,10.0,8.7,moderate,0,0,1.8 shared bath,7.8,8.3,248.17
1,1.64,2,40.69058,-73.98084,Entire home/apt,89,2,20,318,29,6,89.0,Apartment,Manhattan,9.6,8.7,8.1,strict,0,0,1.6 bath,8.4,9.3,236.23
1,2.98,1,40.69146,-74.00247,Private room,67,4,12,201,23,9,96.4,House,Brooklyn,7.1,8.5,9.6,strict,0,0,3.0 bath,9.8,7.5,210.34
4,2.18,3,40.69583,-74.00259,Private room,90,8,13,253,42,3,75.4,House,Queens,9.9,8.8,7.1,moderate,0,1,2.2 shared bath,7.5,9.8,300.0
4,2.42,1,40.6975,-74.02083,Entire home/apt,87,3,12,243,24,2,80.6,Condo,Brooklyn,7.2,8.5,9.4,moderate,1,0,2.4 baths,9.2,7.5,300.0
1,2.05,1,40.67937,-73.979,Entire home/apt,51,2,17,342,34,1,78.9,House,Queens,8.7,8.9,9.9,strict,1,1,2.0 bath,9.2,7.1,205.4
2,2.54,3,40.69984,-73.98555,Entire home/apt,80,2,28,285,40,5,91.3,Apartment,Manhattan,7.9,8.9,9.9,flexible,1,0,2.5 shared bath,9.4,7.3,300.0
2,2.5,1,40.67272,-74.00831,Entire home/apt,83,9,24,342,18,6,99.4,Apartment,Brooklyn,8.6,9.7,7.2,moderate,0,1,2.5 bath,9.1,8.4,273.8
3,2.31,1,40.71277,-73.98554,Entire home/apt,93,2,17,248,25,6,94.8,Apartment,Brooklyn,7.4,8.4,9.0,strict,1,1,2.3 baths,8.3,8.4,300.0
5,3.0,2,40.68112,-74.03529,Entire home/apt,82,2,14,346,34,5,97.6,Apartment,Queens,8.9,8.1,9.9,moderate,0,0,3.0 shared bath,7.4,8.6,300.0
3,1.92,1,40.70185,-74.00719,Entire home/apt,68,8,30,257,28,4,73.8,Apartment,Queens,10.0,7.3,9.3,moderate,1,1,1.9 bath,8.4,8.9,277.66
1,2.41,3,40.70146,-73.99921,Private room,50,5,12,325,1,1,89.4,House,Brooklyn,8.6,9.5,9.3,flexible,1,0,2.4 shared bath,9.9,7.8,249.59
1,2.6,2,40.71342,-73.99547,Entire home/apt,100,7,14,243,32,5,72.5,Apartment,Manhattan,8.8,7.3,9.6,flexible,1,0,2.6 baths,8.7,8.1,289.48
1,1.75,2,40.70137,-73.98619,Private room,93,7,30,267,26,3,70.5,Condo,Queens,8.7,8.1,8.4,flexible,1,1,1.8 shared bath,8.1,9.4,210.0
5,1.91,3,40.69901,-74.01288,Entire home/apt,71,3,27,349,39,2,98.9,Apartment,Queens,8.2,8.8,9.2,flexible,1,0,1.9 bath,8.5,9.6,300.0
4,2.94,3,40.70315,-73.99154,Private room,87,4,24,277,33,8,74.1,Apartment,Manhattan,7.2,7.4,8.1,moderate,0,1,2.9 bath,7.4,8.6,300.0
5,1.06,2,40.69473,-73.98797,Entire home/apt,56,8,25,285,15,1,90.2,Apartment,Brooklyn,8.6,7.7,10.0,flexible,1,0,1.1 shared bath,8.2,10.0,300.0
3,1.67,1,40.69488,-74.00353,Private room,96,1,13,353,12,3,74.5,Condo,Brooklyn,8.6,8.2,7.3,flexible,0,0,1.7 baths,8.4,10.0,274.84
4,1.97,1,40.70214,-74.00693,Private room,56,8,20,346,27,4,82.7,House,Staten Island,8.2,9.3,8.4,flexible,1,0,2.0 shared bath,7.5,8.3,296.18
4,1.0,2,40.69707,-74.01836,Entire home/apt,75,10,17,263,8,1,76.7,House,Queens,9.3,9.1,9.4,flexible,1,0,1.0 shared bath,8.5,7.9,300.0
3,2.8,1,40.70641,-74.00892,Private room,61,2,21,260,5,1,89.4,Condo,Manhattan,9.1,7.3,7.5,strict,1,1,2.8 bath,9.4,9.4,298.66
4,1.57,2,40.69119,-74.03004,Entire home/apt,81,9,24,333,32,2,84.5,Apartment,Bronx,10.0,7.2,7.1,flexible,1,0,1.6 bath,7.8,8.8,300.0
2,1.52,3,40.70952,-74.0031,Private room,84,1,13,285,29,4,91.1,Apartment,Brooklyn,10.0,7.1,9.5,moderate,1,0,1.5 bath,7.4,8.9,244.01
3,2.64,1,40.7047,-73.99853,Entire home/apt,90,5,28,227,42,3,88.9,Condo,Bronx,9.4,7.2,7.4,moderate,1,1,2.6 shared bath,9.9,7.1,300.0
